NHab,S2H,S3H,S52H,PreuHab,diaAño,weather,temp,mes,diaSemana,findes,idhotel_DON,idhotel_MME,idhotel_PAV,idhotel_SAL,idhotel_TAU,idhotel_TOS,idcliente_OL_MEDITERRANEO,idcliente_Otros,idcliente_TUI_UK_LTD,idtipohab_FAM,idtipohab_IND,idtipohab_PREM,idtipohab_SUI,idregimen_MP,idregimen_PC,idregimen_TI,idsegmento_VACAC,id_canal_DIRECTO,id_canal_GRUPOS,id_canal_ONLINE,id_canal_TTOO,idpais_cliente_EAU,idpais_cliente_EE,idpais_cliente_ES,idpais_cliente_GB,idpais_cliente_IS,idpais_cliente_OE,temporada_baja,holiday_No festiu,fechaocupacion
95,107,105,23,108.669066,265,4,25.0,9,6,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,2019-09-21
3,4,5,0,58.727272,265,4,25.0,9,6,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,2019-09-21
2,2,2,0,100.218636,266,1,26.0,9,7,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2019-09-22
1,1,1,0,84.454546,266,1,26.0,9,7,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2019-09-22
1,1,4,0,138.936501,266,1,26.0,9,7,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2019-09-22
22,18,19,1,112.67445,266,1,26.0,9,7,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2019-09-22
4,5,6,0,174.182954,266,1,26.0,9,7,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2019-09-22
0,0,0,0,58.54545400000001,266,1,26.0,9,7,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2019-09-22
3,2,2,0,128.24848500000002,266,1,26.0,9,7,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2019-09-22
0,1,1,0,51.8,266,1,26.0,9,7,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2019-09-22
5,5,4,0,111.250909,266,1,26.0,9,7,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2019-09-22
14,14,15,2,94.287012,266,1,26.0,9,7,3,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2019-09-22
46,45,47,4,79.476866,266,1,27.0,9,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2019-09-22
0,0,0,0,85.636364,266,1,27.0,9,7,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2019-09-22
5,5,4,0,88.45481,266,1,27.0,9,7,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2019-09-22
3,3,4,0,176.861498,266,1,27.0,9,7,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,2019-09-22
0,0,0,0,66.40754,266,1,27.0,9,7,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2019-09-22
1,1,1,0,70.90909,266,1,27.0,9,7,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2019-09-22
21,22,23,0,57.362968,266,1,27.0,9,7,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2019-09-22
8,8,8,0,59.891988,266,1,27.0,9,7,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2019-09-22
20,20,19,0,88.70209,266,1,27.0,9,7,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,2019-09-22
1,1,1,0,48.936363,266,1,27.0,9,7,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2019-09-22
3,3,3,0,58.787878000000006,266,1,27.0,9,7,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2019-09-22
1,1,1,0,82.636365,266,1,27.0,9,7,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2019-09-22
1,1,1,0,100.0,266,1,27.0,9,7,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2019-09-22
0,0,0,0,109.457063,266,1,27.0,9,7,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2019-09-22
1,1,1,0,40.727272,266,1,27.0,9,7,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2019-09-22
4,6,6,0,72.25386800000003,266,1,27.0,9,7,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2019-09-22
3,3,3,0,88.01212199999998,266,1,27.0,9,7,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,2019-09-22
1,1,1,0,91.954545,266,1,27.0,9,7,3,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2019-09-22
1,1,1,0,90.872727,266,1,27.0,9,7,3,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2019-09-22
7,9,10,0,66.95192800000001,266,1,27.0,9,7,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2019-09-22
18,18,18,0,54.037879,266,1,27.0,9,7,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2019-09-22
44,44,54,4,57.093235,266,1,27.0,9,7,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2019-09-22
5,5,6,0,64.734545,266,1,27.0,9,7,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2019-09-22
7,7,7,10,40.593526,266,1,27.0,9,7,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,2019-09-22
40,41,49,4,56.349314,266,1,27.0,9,7,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,2019-09-22
1,1,1,0,72.409091,266,1,27.0,9,7,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,2019-09-22
2,2,2,0,53.636364,266,1,27.0,9,7,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,2019-09-22
5,5,5,0,64.753997,266,1,27.0,9,7,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2019-09-22
2,2,2,0,118.249999,266,1,27.0,9,7,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,2019-09-22
9,9,10,0,94.681817,266,1,27.0,9,7,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,2019-09-22
2,2,2,0,93.886364,266,1,27.0,9,7,3,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2019-09-22
1,1,1,0,96.818181,266,1,27.0,9,7,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2019-09-22
2,2,2,0,103.09091,266,1,27.0,9,7,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2019-09-22
12,12,14,12,89.685529,266,1,27.0,9,7,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,2019-09-22
3,3,3,1,76.542423,266,1,27.0,9,7,3,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,2019-09-22
47,47,50,1,92.971818,266,1,27.0,9,7,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,2019-09-22
0,0,0,0,163.016864,266,1,27.0,9,7,3,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,2019-09-22
1,1,1,0,68.545454,266,1,27.0,9,7,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,2019-09-22
0,0,0,3,176.698469,266,1,27.0,9,7,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,2019-09-22
11,11,11,1,112.428099,266,1,27.0,9,7,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,2019-09-22
1,1,1,0,97.272727,266,1,27.0,9,7,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,2019-09-22
21,21,21,0,55.308376,266,1,27.0,9,7,3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2019-09-22
2,3,4,0,71.093147,266,1,27.0,9,7,3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2019-09-22
18,22,27,0,87.736359,266,1,27.0,9,7,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2019-09-22
3,3,4,0,115.027272,266,1,27.0,9,7,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2019-09-22
4,3,3,0,135.075454,266,1,27.0,9,7,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,2019-09-22
5,5,5,0,97.556636,266,1,27.0,9,7,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,2019-09-22
6,6,6,0,85.039394,266,1,27.0,9,7,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,2019-09-22
23,23,27,0,81.612657,266,1,27.0,9,7,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2019-09-22
8,8,8,0,72.459091,266,1,27.0,9,7,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2019-09-22
1,1,1,0,102.366374,266,1,27.0,9,7,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2019-09-22
2,2,2,0,55.15,266,1,27.0,9,7,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2019-09-22
8,8,5,0,69.095454,266,1,27.0,9,7,3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2019-09-22
2,2,2,0,95.854546,266,1,27.0,9,7,3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2019-09-22
3,4,3,0,95.490305,266,1,27.0,9,7,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2019-09-22
4,4,4,0,94.518182,266,1,27.0,9,7,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,2019-09-22
31,31,34,3,128.476334,266,1,27.0,9,7,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,2019-09-22
7,6,7,0,86.243216,266,1,26.0,9,7,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2019-09-22
33,31,33,1,107.646276,266,1,26.0,9,7,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2019-09-22
4,4,4,0,174.609092,266,1,26.0,9,7,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,2019-09-22
1,0,0,0,109.181818,266,1,26.0,9,7,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2019-09-22
1,3,3,0,173.636363,266,1,26.0,9,7,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2019-09-22
3,3,3,0,126.818182,266,1,26.0,9,7,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,2019-09-22
1,1,1,0,162.363637,266,1,26.0,9,7,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2019-09-22
8,5,4,0,122.795906,266,1,26.0,9,7,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2019-09-22
1,0,0,0,190.363636,266,1,26.0,9,7,3,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2019-09-22
1,0,0,0,117.454546,266,1,26.0,9,7,3,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2019-09-22
1,1,1,0,187.281819,266,1,26.0,9,7,3,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2019-09-22
2,2,2,0,258.463636,266,1,26.0,9,7,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,2019-09-22
16,16,16,0,81.325643,266,1,26.0,9,7,3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2019-09-22
12,12,12,0,79.662689,266,1,26.0,9,7,3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2019-09-22
2,2,2,0,84.186363,266,1,26.0,9,7,3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2019-09-22
0,0,0,0,51.818182,266,1,26.0,9,7,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2019-09-22
4,4,4,0,79.804546,266,1,26.0,9,7,3,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2019-09-22
16,16,16,2,109.750141,266,1,26.0,9,7,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,2019-09-22
3,4,4,0,54.315151,266,1,26.0,9,7,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2019-09-22
39,39,37,0,87.334032,266,1,26.0,9,7,3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2019-09-22
1,1,1,0,111.681817,266,1,26.0,9,7,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2019-09-22
15,15,16,0,107.152166,266,1,26.0,9,7,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2019-09-22
9,10,10,0,129.298182,266,1,26.0,9,7,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,2019-09-22
1,1,1,0,127.4,266,1,26.0,9,7,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,2019-09-22
1,1,1,0,95.136364,266,1,26.0,9,7,3,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2019-09-22
69,70,74,16,47.850527,266,1,26.0,9,7,3,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,2019-09-22
24,24,52,32,51.014674,266,1,26.0,9,7,3,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2019-09-22
3,3,3,0,117.9,266,1,26.0,9,7,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,2019-09-22
1,1,1,0,97.272728,266,1,26.0,9,7,3,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2019-09-22
2,2,2,0,48.272727,266,1,26.0,9,7,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,2019-09-22
2,2,2,0,59.45454599999999,266,1,26.0,9,7,3,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,2019-09-22
1,1,1,0,77.636363,266,1,26.0,9,7,3,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,2019-09-22
2,2,2,0,51.727273,266,1,26.0,9,7,3,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,2019-09-22
0,0,0,0,63.575462,266,1,26.0,9,7,3,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,2019-09-22
0,0,0,1,58.727272,266,1,26.0,9,7,3,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2019-09-22
0,0,1,0,75.454546,266,1,26.0,9,7,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2019-09-22
42,43,43,8,85.109696,266,1,26.0,9,7,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,2019-09-22
13,13,20,11,93.55566,266,1,26.0,9,7,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,2019-09-22
2,2,3,0,78.545456,266,1,26.0,9,7,3,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,2019-09-22
0,0,1,1,268.281819,266,1,26.0,9,7,3,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,2019-09-22
1,1,2,0,54.80909000000001,266,1,25.0,9,7,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,2019-09-22
3,3,3,0,79.26060600000002,266,1,25.0,9,7,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,2019-09-22
9,9,8,0,73.805049,266,1,25.0,9,7,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,2019-09-22
0,0,0,0,98.272726,266,1,25.0,9,7,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,2019-09-22
2,2,2,0,138.945454,266,1,25.0,9,7,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,2019-09-22
0,0,0,0,109.457063,266,1,25.0,9,7,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2019-09-22
10,10,10,0,71.373272,266,1,25.0,9,7,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2019-09-22
4,4,5,0,89.818182,266,1,25.0,9,7,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,2019-09-22
4,4,4,0,89.35,266,1,25.0,9,7,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2019-09-22
3,3,3,0,128.33636299999998,266,1,25.0,9,7,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,2019-09-22
1,1,1,0,85.636364,266,1,25.0,9,7,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2019-09-22
0,0,0,0,78.61818199999998,266,1,25.0,9,7,3,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2019-09-22
1,1,1,0,159.054544,266,1,25.0,9,7,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,2019-09-22
0,0,0,0,163.016864,266,1,25.0,9,7,3,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,2019-09-22
1,1,1,0,135.41818,266,1,25.0,9,7,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,2019-09-22
1,1,1,0,141.81818,266,1,25.0,9,7,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2019-09-22
0,0,0,0,66.40754,266,1,25.0,9,7,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,2019-09-22
7,7,7,0,71.250908,266,1,25.0,9,7,3,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2019-09-22
1,1,1,0,56.78909,266,1,25.0,9,7,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2019-09-22
2,2,2,0,95.589089,266,1,25.0,9,7,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,2019-09-22
3,3,2,0,58.215151,266,1,25.0,9,7,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,2019-09-22
5,5,5,0,45.110909,266,1,25.0,9,7,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,2019-09-22
2,2,2,0,56.78909,266,1,25.0,9,7,3,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2019-09-22
1,1,1,0,45.25454600000001,266,1,25.0,9,7,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2019-09-22
17,17,17,8,59.591711,266,1,25.0,9,7,3,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2019-09-22
7,7,7,7,71.93856099999998,266,1,25.0,9,7,3,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2019-09-22
12,12,11,0,58.760606,266,1,25.0,9,7,3,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2019-09-22
15,15,14,0,66.17454599999999,266,1,25.0,9,7,3,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2019-09-22
6,6,6,4,60.969696,266,1,25.0,9,7,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2019-09-22
7,7,7,0,53.972727,266,1,25.0,9,7,3,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2019-09-22
5,5,5,0,72.319999,266,1,25.0,9,7,3,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,2019-09-22
3,3,3,0,51.848485,266,1,25.0,9,7,3,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2019-09-22
11,12,12,0,60.958678000000006,266,1,25.0,9,7,3,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,2019-09-22
4,4,4,0,65.09091,266,1,25.0,9,7,3,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2019-09-22
3,3,3,0,54.736364,266,1,25.0,9,7,3,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,2019-09-22
1,1,1,0,60.868113,266,1,25.0,9,7,3,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2019-09-22
3,3,2,0,64.787878,266,1,25.0,9,7,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2019-09-22
2,2,2,0,60.813636,266,1,25.0,9,7,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,2019-09-22
